"Agency","School","Address","maxOccupancy","ProjectPhase","YrComplete","Level","totalSQFT","ProjectType","MajorExp9815","TotalAllotandPlan1621","LifetimeBudget","unqBuilding","longitude","latitude","Ward","FeederMS","FeederHS","Total.Enrolled","Limited.English.Proficient","At_Risk","SPED","AtRiskPer","SPEDPer","ESLPer","SqFtPerEnroll","SpentPerMaxOccupancy","SpentPerSqFt","YearsOpen","Open","Open.Now","AnnualExpenseAverage","AnnualSpentPerMaxOccupany","AnnualSpentPerSqFt"
"PCS","KIPP DC WILL Academy PCS","421 P Street, NW",NA,NA,NA,"MS",NA,NA,7645919,NA,NA,1,-77.018128,38.909942,"2",NA,NA,344,3,138,66,0.401162790697674,0.191860465116279,0.00872093023255814,NA,NA,NA,9,2007,1,849546.555555556,NA,NA
"PCS","Latin American Montessori Bilingual (LAMB) PCS","1800 Perry Street, NE",566,NA,NA,"ES",36668,NA,6050898,NA,NA,0,-76.9783016,38.9363691,"5",NA,NA,342,129,40,38,0.116959064327485,0.111111111111111,0.37719298245614,107.216374269006,10690.6325088339,165.018490236719,12,2004,1,504241.5,890.886042402827,13.7515408530599
"PCS","Latin American Montessori Bilingual (LAMB) PCS","1375 Missouri Avenue, NW",566,NA,NA,"ES",36668,NA,6050898,NA,NA,0,-77.0323824,38.9622483,"4",NA,NA,342,129,40,38,0.116959064327485,0.111111111111111,0.37719298245614,107.216374269006,10690.6325088339,165.018490236719,12,2004,1,504241.5,890.886042402827,13.7515408530599
"PCS","Latin American Youth Center Career Academy","3047 15th Street, NW",225,NA,NA,"ALT",15500,NA,1168680,NA,NA,1,-77.0357768,38.9285225,"1",NA,NA,190,36,0,6,0,0.0315789473684211,0.189473684210526,81.5789473684211,5194.13333333333,75.3987096774194,3,2013,1,389560,1731.37777777778,25.1329032258065
"PCS","Mary McLeod Bethune Day Academy PCS Slowe Campus","1404 Jackson Street, NE",450,NA,NA,"ES/MS",56927,NA,6686938,NA,NA,1,-76.9863281,38.9295686,"5",NA,NA,381,8,237,35,0.622047244094488,0.0918635170603675,0.020997375328084,149.41469816273,14859.8622222222,117.465139564706,8,2008,1,835867.25,1857.48277777778,14.6831424455882
"PCS","Maya Angelou Evans Campus PCS","5600 E Capitol Street, NE",646,NA,NA,"ALT",78625,NA,6961429,NA,NA,1,-76.9199181,38.8902854,"7",NA,NA,252,0,0,88,0,0.349206349206349,0,312.003968253968,10776.2058823529,88.5396375198728,11,2005,1,632857.181818182,979.655080213904,8.04905795635207
"PCS","Maya Angelou Young Adult Learning Center","5600 E Capitol Street, NE",NA,NA,NA,"ADULT",47175,NA,1144584,NA,NA,1,-76.9199181,38.8902854,"7",NA,NA,147,0,1,17,0.00680272108843537,0.115646258503401,0,320.918367346939,NA,24.2625119236884,3,2013,1,381528,NA,8.0875039745628
"PCS","Mundo Verde Bilingual PCS","30 P Street, NW",897,NA,NA,"ES",36148,NA,3140088,NA,NA,1,-77.0103408,38.9092812,"5",NA,NA,404,84,57,22,0.141089108910891,0.0544554455445545,0.207920792079208,89.4752475247525,3500.65551839465,86.867544539117,4,2012,1,785022,875.163879598662,21.7168861347792
"PCS","The Next Step PCS","3047 15th Street, NW",375,NA,NA,"ALT",31352,NA,3142236,NA,NA,1,-77.0357768,38.9285225,"1",NA,NA,363,203,0,13,0,0.0358126721763085,0.559228650137741,86.3691460055096,8379.296,100.224419494769,7,2006,1,448890.857142857,1197.04228571429,14.3177742135384
"PCS","Richard Wright PCS for Journalism and Media Arts","770 M Street, SE",398,NA,NA,"MS/HS",28000,NA,2883960,NA,NA,1,-76.995574,38.877003,"6",NA,NA,305,1,225,58,0.737704918032787,0.19016393442623,0.00327868852459016,91.8032786885246,7246.13065326633,102.998571428571,4,2012,1,720990,1811.53266331658,25.7496428571429
"PCS","Somerset PCS","3301 Wheeler Road, SE",1149,NA,NA,"MS",112000,NA,1217280,NA,NA,1,-76.9939903,38.842272,"8",NA,NA,240,0,160,44,0.666666666666667,0.183333333333333,0,466.666666666667,1059.42558746736,10.8685714285714,2,2014,1,608640,529.712793733681,5.43428571428571
"PCS","Washington Latin PCS HS","5201 2nd Street, NW",835,NA,NA,"HS",29280,NA,4643648,NA,NA,1,-77.013189,38.953489,"4",NA,NA,304,6,70,31,0.230263157894737,0.101973684210526,0.0197368421052632,96.3157894736842,5561.25508982036,158.594535519126,7,2009,1,663378.285714286,794.46501283148,22.656362217018
"PCS","Washington Latin PCS MS","5200 2nd Street, NW",835,NA,NA,"MS",35040,NA,6687433,NA,NA,1,-77.0140391,38.9538896,"4",NA,NA,366,3,16,29,0.0437158469945355,0.0792349726775956,0.00819672131147541,95.7377049180328,8008.90179640719,190.851398401826,7,2009,1,955347.571428571,1144.12882805817,27.2644854859752
"PCS","AppleTree Early Learning PCS Southeast","2011 Savannah Terrace, SE",230,NA,NA,"PK3-K",17161,NA,1560816,NA,NA,0,-76.972974,38.8494641,"8",NA,NA,178,1,129,4,0.724719101123595,0.0224719101123595,0.00561797752808989,96.4101123595506,6786.15652173913,90.9513431618204,4,2012,1,390204,1696.53913043478,22.7378357904551
"PCS","AppleTree Early Learning PCS Southeast","2017 Savannah Terrace, SE",230,NA,NA,"PK3-K",17161,NA,1560816,NA,NA,0,-76.9746704,38.8485617,"8",NA,NA,178,1,129,4,0.724719101123595,0.0224719101123595,0.00561797752808989,96.4101123595506,6786.15652173913,90.9513431618204,4,2012,1,390204,1696.53913043478,22.7378357904551
"PCS","Community Academy Amos I","1300 Allison Street, NW",957,NA,NA,"ES",55000,NA,13482960,NA,NA,1,-77.030868,38.944517,"4",NA,NA,590,213,261,53,0.442372881355932,0.0898305084745763,0.361016949152542,93.2203389830509,14088.7774294671,245.144727272727,10,2006,1,1348296,1408.87774294671,24.5144727272727
"PCS","Community Academy Amos II","33 Riggs Road, NE",600,NA,NA,"ES",50600,NA,5565731,NA,NA,1,-77.006643,38.9549208,"5",NA,NA,329,86,193,18,0.586626139817629,0.0547112462006079,0.261398176291793,153.799392097264,9276.21833333333,109.994683794466,10,2006,1,556573.1,927.621833333333,10.9994683794466
"PCS","Potomac Preparatory PCS","4401 8th Street, NE",650,NA,NA,"ES/MS",42016,NA,7783669,NA,NA,1,-76.9944091,38.9430337,"5",NA,NA,425,0,261,50,0.614117647058824,0.117647058823529,0,98.8611764705882,11974.8753846154,185.254879093679,10,2006,1,778366.9,1197.48753846154,18.5254879093679
"PCS","Academy of Hope Adult PCS","
421 Alabama Avenue, SE",186,NA,NA,"ADULT",21375,NA,786432,NA,NA,0,-76.9998836,38.842743,"8",NA,NA,256,0,0,0,0,0,0,83.49609375,4228.12903225806,36.7921403508772,1,2015,1,786432,4228.12903225806,36.7921403508772
"PCS","Academy of Hope Adult PCS","601 Edgewood Street, NE",186,NA,NA,"ADULT",21375,NA,786432,NA,NA,0,-76.9971713,38.9237975,"5",NA,NA,256,0,0,0,0,0,0,83.49609375,4228.12903225806,36.7921403508772,1,2015,1,786432,4228.12903225806,36.7921403508772
"PCS","AppleTree Early Learning Center PCS Lincoln Park","138 12th Street, NE",73,NA,NA,"PK3-K",8975,NA,1182840,NA,NA,1,-76.9905578,38.8914903,"6",NA,NA,60,2,5,5,0.0833333333333333,0.0833333333333333,0.0333333333333333,149.583333333333,16203.2876712329,131.792757660167,8,2008,1,147855,2025.41095890411,16.4740947075209
"PCS","AppleTree Early Learning Center PCS Southwest","801 7th Street, SW",158,NA,NA,"PK3-K",6162,NA,736320,NA,NA,1,-77.0229317,38.8798501,"6",NA,NA,86,4,41,2,0.476744186046512,0.0232558139534884,0.0465116279069767,71.6511627906977,4660.25316455696,119.493670886076,4,2012,1,184080,1165.06329113924,29.873417721519
"PCS","Basis DC PCS","410 8th Street, NW",1062,NA,NA,"MS/HS",44179,NA,4551672,NA,NA,1,-77.0233079,38.8953055,"6",NA,NA,551,0,48,23,0.0871143375680581,0.0417422867513612,0,80.1796733212341,4285.94350282486,103.027954458,3,2013,1,1517224,1428.64783427495,34.3426514860001
"PCS","Bridges PCS","1244 Taylor Street. NW",534,NA,NA,"ES",20676,NA,3405436,NA,NA,0,-77.0283582,38.9407171,"4",NA,NA,272,102,93,77,0.341911764705882,0.283088235294118,0.375,76.0147058823529,6377.22097378277,164.704778487135,10,2006,1,340543.6,637.722097378277,16.4704778487135
"PCS","Bridges PCS","1250 Taylor Street, NW",534,NA,NA,"ES",20676,NA,3405436,NA,NA,0,-77.0285894,38.9405054,"4",NA,NA,272,102,93,77,0.341911764705882,0.283088235294118,0.375,76.0147058823529,6377.22097378277,164.704778487135,10,2006,1,340543.6,637.722097378277,16.4704778487135
"PCS","Bridges PCS","4300 13th Street NW
",534,NA,NA,"ES",20676,NA,3405436,NA,NA,0,-77.03121,38.94344,"4",NA,NA,272,102,93,77,0.341911764705882,0.283088235294118,0.375,76.0147058823529,6377.22097378277,164.704778487135,10,2006,1,340543.6,637.722097378277,16.4704778487135
"PCS","Briya Public Charter School","1755 Newton Street, NW",663,NA,NA,"ADULT",26940,NA,8206459,NA,NA,0,-77.0405163,38.9347901,"1",NA,NA,492,50,20,5,0.040650406504065,0.0101626016260163,0.101626016260163,54.7560975609756,12377.766214178,304.619858945806,9,2007,1,911828.777777778,1375.30735713089,33.8466509939784
"PCS","Briya Public Charter School","2333 Ontario Road, NW (Main Office)",663,NA,NA,"ADULT",26940,NA,8206459,NA,NA,0,-77.0368707,38.9071923,"2",NA,NA,492,50,20,5,0.040650406504065,0.0101626016260163,0.101626016260163,54.7560975609756,12377.766214178,304.619858945806,9,2007,1,911828.777777778,1375.30735713089,33.8466509939784
"PCS","Briya Public Charter School","3912 Georgia Avenue, NW",663,NA,NA,"ADULT",26940,NA,8206459,NA,NA,0,-77.0250314,38.9391892,"4",NA,NA,492,50,20,5,0.040650406504065,0.0101626016260163,0.101626016260163,54.7560975609756,12377.766214178,304.619858945806,9,2007,1,911828.777777778,1375.30735713089,33.8466509939784
"PCS","Capital City High School PCS","102 Peabody Street, NW",NA,NA,NA,"HS",57033,NA,5546488,NA,NA,1,-77.0113808,38.9626905,"4",NA,NA,329,50,148,60,0.449848024316109,0.182370820668693,0.151975683890578,173.352583586626,NA,97.2505040941209,6,2010,1,924414.666666667,NA,16.2084173490202
"PCS","Capital City Lower PCS","100 Peabody Street, NW",1180,NA,NA,"ES",57033,NA,5829980,NA,NA,1,-77.0126091,38.9623344,"4",NA,NA,322,95,72,15,0.22360248447205,0.046583850931677,0.295031055900621,177.121118012422,4940.66101694915,102.221170199709,7,2009,1,832854.285714286,705.808716707022,14.6030243142441
"PCS","Capital City Middle School","101 Peabody Street, NW",NA,NA,NA,"MS",57033,NA,3252992,NA,NA,1,-77.0110697,38.9627222,"4",NA,NA,320,38,111,56,0.346875,0.175,0.11875,178.228125,NA,57.037013658759,4,2009,1,813248,NA,14.2592534146897
"PCS","Carlos Rosario International PCS Harvard Street Campus","514 V Street, NE",1614,NA,NA,"ADULT",132000,NA,57276227,NA,NA,0,-76.9986344,38.9183706,"5",NA,NA,1973,113,0,0,0,0,0.05727318803852,66.9031931069437,35487.1294919455,433.910810606061,17,1999,1,3369189.82352941,2087.47820540856,25.5241653297683
"PCS","Carlos Rosario International PCS Harvard Street Campus","1100 Harvard Street, NW",1614,NA,NA,"ADULT",132000,NA,57276227,NA,NA,0,-77.0276499,38.9263689,"1",NA,NA,1973,113,0,0,0,0,0.05727318803852,66.9031931069437,35487.1294919455,433.910810606061,17,1999,1,3369189.82352941,2087.47820540856,25.5241653297683
"PCS","Cedar Tree Academy PCS","701 Howard Road, SE",650,NA,NA,"PK3-K",31000,NA,2065776,NA,NA,1,-76.999207,38.8641137,"8",NA,NA,358,0,261,9,0.729050279329609,0.0251396648044693,0,86.5921787709497,3178.11692307692,66.637935483871,2,2014,1,1032888,1589.05846153846,33.3189677419355
"PCS","Community College Preparatory Academy PCS","2405 Martin Luther King Jr. Avenue, SE",155,NA,NA,"ADULT",11000,NA,1339656,NA,NA,1,-76.9927263,38.8628141,"8",NA,NA,273,0,0,1,0,0.00366300366300366,0,40.2930402930403,8642.94193548387,121.786909090909,2,2014,1,669828,4321.47096774194,60.8934545454545
"PCS","Creative Minds International PCS","3224 16th Street, NW",203,NA,NA,"ES",17976,NA,1282032,NA,NA,1,-77.0368058,38.9315518,"1",NA,NA,181,10,22,48,0.121546961325967,0.265193370165746,0.0552486187845304,99.3149171270718,6315.42857142857,71.3190921228304,3,2013,1,427344,2105.14285714286,23.7730307076101
"PCS","D C  Bilingual PCS","1420 Columbia Road, NW",809,NA,NA,"ES",75000,NA,9258495,NA,NA,0,-77.0332308,38.927174,"1",NA,NA,364,180,130,56,0.357142857142857,0.153846153846154,0.494505494505495,206.043956043956,11444.369592089,123.4466,11,2005,1,841681.363636364,1040.39723564445,11.2224181818182
"PCS","D C  Bilingual PCS","3029 14th Street, NW",809,NA,NA,"ES",75000,NA,9258495,NA,NA,0,-77.0322034,38.9283049,"1",NA,NA,364,180,130,56,0.357142857142857,0.153846153846154,0.494505494505495,206.043956043956,11444.369592089,123.4466,11,2005,1,841681.363636364,1040.39723564445,11.2224181818182
"PCS","DC Scholars PCS","5601 East Capitol Street, SE",443,NA,NA,"ES",31000,NA,2641008,NA,NA,1,-76.9216306,38.8893227,"7",NA,NA,389,0,252,38,0.647814910025707,0.0976863753213368,0,79.6915167095116,5961.64334085779,85.1938064516129,3,2013,1,880336,1987.2144469526,28.397935483871
"PCS","Democracy Prep PCS-Congress Heights","3100 Martin Luther King Jr. Avenue, SE",890,NA,NA,"ES",42528,NA,1904640,NA,NA,1,-76.9981457,38.8434987,"8",NA,NA,620,1,436,70,0.703225806451613,0.112903225806452,0.00161290322580645,68.5935483870968,2140.04494382022,44.7855530474041,1,2015,1,1904640,2140.04494382022,44.7855530474041
"PCS","District of Columbia International School","3220 16th Street, NW",308,NA,NA,"MS",20217,NA,645120,NA,NA,1,-77.0367897,38.9313597,"1",NA,NA,210,26,44,40,0.20952380952381,0.19047619047619,0.123809523809524,96.2714285714286,2094.54545454545,31.9097788989464,1,2015,1,645120,2094.54545454545,31.9097788989464
"PCS","Eagle Academy PCS - Eagle Center at McGogney","3400 Wheeler Road, SE",1241,NA,NA,"ES",60000,NA,10094728,NA,NA,1,-76.9936441,38.8406263,"8",NA,NA,774,2,466,83,0.602067183462532,0.107235142118863,0.00258397932816537,77.5193798449612,8134.34971796938,168.245466666667,6,2010,1,1682454.66666667,1355.7249529949,28.0409111111111
"PCS","Eagle Academy PCS New Jersey Avenue Campus","1017 New Jersey Avenue, SE",190,NA,NA,"ES",8500,NA,2333312,NA,NA,1,-77.0051215,38.877859,"6",NA,NA,146,0,79,11,0.541095890410959,0.0753424657534247,0,58.2191780821918,12280.5894736842,274.507294117647,6,2010,1,388885.333333333,2046.7649122807,45.7512156862745
"PCS","Early Childhood Academy PCS","4025 9th Street, SE",300,NA,NA,"ES",19614,NA,4742251,NA,NA,0,-76.990566,38.8317414,"8",NA,NA,259,0,167,22,0.644787644787645,0.0849420849420849,0,75.7297297297297,15807.5033333333,241.778882430917,8,2006,1,592781.375,1975.93791666667,30.2223603038646
"PCS","Early Childhood Academy PCS","4301 9th Street, SE ",300,NA,NA,"ES",19614,NA,4742251,NA,NA,0,-76.989567,38.8310119,"8",NA,NA,259,0,167,22,0.644787644787645,0.0849420849420849,0,75.7297297297297,15807.5033333333,241.778882430917,8,2006,1,592781.375,1975.93791666667,30.2223603038646
"PCS","Elsie Whitlow Stokes Community Freedom PCS","3700 Oakview Terrace, NE",450,NA,NA,"ES",32341,NA,11118784,NA,NA,1,-76.9899667,38.934916,"5",NA,NA,350,63,62,26,0.177142857142857,0.0742857142857143,0.18,92.4028571428571,24708.4088888889,343.798398317925,17,1999,1,654046.117647059,1453.43581699346,20.223435195172
"PCS","Friendship PCS Blow Pierce Elementary","725 19th Street, NE",925,NA,NA,"ES",52944,NA,20538240,NA,NA,1,-76.976256,38.898544,"7",NA,NA,379,6,289,14,0.762532981530343,0.0369393139841689,0.0158311345646438,139.693931398417,22203.5027027027,387.92384406165,12,2003,1,1711520,1850.29189189189,32.3269870051375
"PCS","Friendship PCS Blow-Pierce Middle","725 19th Street, NE",NA,NA,NA,"MS",NA,NA,654336,NA,NA,1,-76.976256,38.898544,"7",NA,NA,213,1,147,42,0.690140845070423,0.197183098591549,0.00469483568075117,NA,NA,NA,1,2015,1,654336,NA,NA
"PCS","Friendship PCS Chamberlain Elementary","1345 Potomac Avenue, SE",1046,NA,NA,"ES",80860,NA,23717234,NA,NA,1,-76.986715,38.879337,"6",NA,NA,375,1,235,18,0.626666666666667,0.048,0.00266666666666667,215.626666666667,22674.2198852772,293.312317585951,12,2003,1,1976436.16666667,1889.5183237731,24.4426931321626
"PCS","Friendship PCS Chamberlain Middle","1345 Potomac Avenue, SE",NA,NA,NA,"MS",NA,NA,1053696,NA,NA,1,-76.986715,38.879337,"6",NA,NA,343,0,200,59,0.583090379008746,0.17201166180758,0,NA,NA,NA,1,2015,1,1053696,NA,NA
"PCS","Friendship PCS SouthEast Academy","645 Milwaukee Place, SE",950,NA,NA,"ES",58539,NA,17344193,NA,NA,1,-76.996974,38.847472,"8",NA,NA,576,0,412,56,0.715277777777778,0.0972222222222222,0,101.630208333333,18257.0452631579,296.284408684808,12,2003,1,1445349.41666667,1521.42043859649,24.6903673904007
"PCS","Friendship PCS Tech Prep","2705 Martin Luther King Jr. Avenue, SE",1048,NA,NA,"MS/HS",66349,NA,6129328,NA,NA,0,-76.996307,38.848279,"8",NA,NA,499,1,353,90,0.707414829659319,0.180360721442886,0.00200400801603206,132.963927855711,5848.59541984733,92.380111230011,6,2010,1,1021554.66666667,974.765903307888,15.3966852050018
"PCS","Friendship PCS Tech Prep","620 Milwaukee Place, SE",1048,NA,NA,"MS/HS",66349,NA,6129328,NA,NA,0,-76.9976677,38.8482336,"8",NA,NA,499,1,353,90,0.707414829659319,0.180360721442886,0.00200400801603206,132.963927855711,5848.59541984733,92.380111230011,6,2010,1,1021554.66666667,974.765903307888,15.3966852050018
"PCS","Friendship PCS Woodridge Elementary","2959 Carlton Avenue, NE",600,NA,NA,"ES",37000,NA,18909379,NA,NA,1,-76.9662004,38.9294874,"5",NA,NA,284,8,127,12,0.447183098591549,0.0422535211267606,0.028169014084507,130.281690140845,31515.6316666667,511.064297297297,12,2003,1,1575781.58333333,2626.30263888889,42.5886914414414
"PCS","Friendship PCS Woodridge Middle","2960 Carlton Avenue, NE",NA,NA,NA,"MS",NA,NA,516096,NA,NA,1,-76.967187,38.930047,"5",NA,NA,168,1,75,35,0.446428571428571,0.208333333333333,0.00595238095238095,NA,NA,NA,1,2015,1,516096,NA,NA
"PCS","Friendship PCS Woodson Collegiate Academy","4095 Minnesota Avenue, NE",1500,NA,NA,"HS",152000,NA,37822656,NA,NA,1,-76.9459338,38.897574,"7",NA,NA,883,0,517,165,0.585503963759909,0.186862967157418,0,172.140430351076,25215.104,248.833263157895,12,2003,1,3151888,2101.25866666667,20.7361052631579
"PCS","Harmony DC PCS-School of Excellence","62 T Street, NE",220,NA,NA,"ES",20000,NA,202752,NA,NA,1,-77.0066585,38.916063,"5",NA,NA,66,0,40,8,0.606060606060606,0.121212121212121,0,303.030303030303,921.6,10.1376,1,2015,1,202752,921.6,10.1376
"PCS","Howard University Middle School of Math and Science PCS","405 Howard Place, NW",435,NA,NA,"MS",20968,NA,8215644,NA,NA,1,-77.0188757,38.9228511,"1",NA,NA,294,11,115,9,0.391156462585034,0.0306122448979592,0.0374149659863946,71.3197278911565,18886.5379310345,391.818199160626,10,2006,1,821564.4,1888.65379310345,39.1818199160626
"PCS","IDEA PCS","1027 45th Street, NE",490,NA,NA,"HS",70000,NA,13450019,NA,NA,1,-76.937087,38.904173,"7",NA,NA,217,1,165,42,0.76036866359447,0.193548387096774,0.00460829493087558,322.58064516129,27449.0183673469,192.143128571429,17,1999,1,791177.588235294,1614.6481392557,11.3025369747899
"PCS","Ideal Academy PCS North Capitol Street Campus ES","6130 N Capitol Street, NW",500,NA,NA,"ES/MS",35090,NA,6508377,NA,NA,1,-77.0098236,38.9648647,"4",NA,NA,297,3,185,32,0.622895622895623,0.107744107744108,0.0101010101010101,118.148148148148,13016.754,185.476688515247,8,2008,1,813547.125,1627.09425,23.1845860644058
"PCS","Ingenuity Prep PCS","4600 Livingston Road, SE",200,NA,NA,"ES",31075,NA,941472,NA,NA,1,-77.0031886,38.8239325,"8",NA,NA,201,0,148,22,0.736318407960199,0.109452736318408,0,154.601990049751,4707.36,30.2967658889783,2,2014,1,470736,2353.68,15.1483829444891
"PCS","Inspired Teaching Demonstration PCS","200 Douglas Street, NE",620,NA,NA,"ES/MS",40800,NA,2824824,NA,NA,1,-77.0025452,38.9236743,"5",NA,NA,317,14,35,34,0.110410094637224,0.107255520504732,0.0441640378548896,128.706624605678,4556.16774193548,69.2358823529412,4,2012,1,706206,1139.04193548387,17.3089705882353
"PCS","KIPP DC Discover PCS","2600 Douglass Place, SE",NA,NA,NA,"PK3-K",NA,NA,4626760,NA,NA,1,-76.9912057,38.8569692,"8",NA,NA,330,0,203,22,0.615151515151515,0.0666666666666667,0,NA,NA,NA,6,2010,1,771126.666666667,NA,NA
"PCS","KIPP DC LEAD Academy","421 P Street, NW",NA,NA,NA,"ES",NA,NA,1893744,NA,NA,1,-77.018128,38.909942,"2",NA,NA,302,4,127,27,0.420529801324503,0.0894039735099338,0.0132450331125828,NA,NA,NA,3,2013,1,631248,NA,NA
"PCS","Lee Montessori PCS","301 Douglas Street, NE",162,NA,NA,"ES",13200,NA,227328,NA,NA,1,-77.0020346,38.9234284,"5",NA,NA,74,0,10,5,0.135135135135135,0.0675675675675676,0,178.378378378378,1403.25925925926,17.2218181818182,1,2015,1,227328,1403.25925925926,17.2218181818182
"PCS","Meridian PCS","2120 13th Street, NW",718,NA,NA,"ES/MS",61900,NA,20265712,NA,NA,1,-77.0299375,38.9185351,"1",NA,NA,639,176,294,77,0.460093896713615,0.120500782472613,0.275430359937402,96.8701095461659,28225.2256267409,327.394378029079,16,2000,1,1266607,1764.07660167131,20.4621486268174
"PCS","National Collegiate Prep PCS","4600 Livingston Road, SE",400,NA,NA,"HS",50000,NA,4199632,NA,NA,1,-77.0031886,38.8239325,"8",NA,NA,306,0,213,40,0.696078431372549,0.130718954248366,0,163.398692810458,10499.08,83.99264,6,2010,1,699938.666666667,1749.84666666667,13.9987733333333
"PCS","Options PCS","1375 E Street, NE",1127,NA,NA,"MS/HS",66622,NA,5525896,NA,NA,1,-76.986356,38.895719,"6",NA,NA,268,0,218,168,0.813432835820896,0.626865671641791,0,248.589552238806,4903.19077196096,82.9440124883672,6,2010,1,920982.666666667,817.198461993493,13.8240020813945
"PCS","Paul Public Charter School - International High School","5800 8th Street, NW",NA,NA,NA,"HS",59423,NA,1757400,NA,NA,1,-77.0248615,38.9613283,"4",NA,NA,325,24,159,42,0.489230769230769,0.129230769230769,0.0738461538461539,182.84,NA,29.5744072160611,2,2014,1,878700,NA,14.7872036080306
"PCS","Paul Public Charter School - Middle School","5800 8th Street, NW",780,NA,NA,"MS",68565,NA,21115814,NA,NA,1,-77.0248615,38.9613283,"4",NA,NA,376,24,160,47,0.425531914893617,0.125,0.0638297872340425,182.353723404255,27071.5564102564,307.967826150368,15,2001,1,1407720.93333333,1804.77042735043,20.5311884100246
"PCS","Perry Street Prep PCS","1800 Perry Street, NE",1250,NA,NA,"PK3-12",171000,NA,28592629,NA,NA,1,-76.9783016,38.9363691,"5",NA,NA,619,10,343,93,0.554119547657512,0.150242326332795,0.0161550888529887,276.252019386107,22874.1032,167.208356725146,16,2000,1,1787039.3125,1429.63145,10.4505222953216
"PCS","Roots PCS","15 Kennedy Street, NW",230,NA,NA,"ES",10374,NA,3896368,NA,NA,0,-77.010142,38.9567798,"4",NA,NA,95,2,39,7,0.410526315789474,0.0736842105263158,0.0210526315789474,109.2,16940.7304347826,375.589743589744,16,2000,1,243523,1058.79565217391,23.474358974359
"PCS","Roots PCS","6222 North Capitol Street, NW",230,NA,NA,"ES",10374,NA,3896368,NA,NA,0,-77.0094126,38.9661824,"4",NA,NA,95,2,39,7,0.410526315789474,0.0736842105263158,0.0210526315789474,109.2,16940.7304347826,375.589743589744,16,2000,1,243523,1058.79565217391,23.474358974359
"PCS","School for Educational Evolution and Development (SEED) PCS","4300 C Street, SE",488,NA,NA,"MS/HS",48128,NA,31414511,NA,NA,1,-76.9464327,38.8869027,"7",NA,NA,336,0,172,57,0.511904761904762,0.169642857142857,0,143.238095238095,64373.9979508197,652.728370179521,17,1999,1,1847912.41176471,3786.70576181292,38.3957864811483
"PCS","Sela PCS","6015 Chillum Place, NE",NA,NA,NA,"ES",NA,NA,483192,NA,NA,1,-77.0074503,38.9639099,"4",NA,NA,86,8,24,8,0.27906976744186,0.0930232558139535,0.0930232558139535,NA,NA,NA,2,2014,1,241596,NA,NA
"PCS","Shining Stars Montessori PCS","6017 Chillum Place, NE",NA,NA,NA,"PK3-K",NA,NA,947496,NA,NA,1,-77.007573,38.9640197,"4",NA,NA,118,12,20,1,0.169491525423729,0.00847457627118644,0.101694915254237,NA,NA,NA,4,2012,1,236874,NA,NA
"PCS","St. Coletta Special Education PCS","1901 Independence Avenue, SE",525,NA,NA,"SPED",99540,NA,6315254,NA,NA,1,-76.9764947,38.8868079,"6",NA,NA,252,20,111,251,0.44047619047619,0.996031746031746,0.0793650793650794,395,12029.0552380952,63.444384167169,9,2007,1,701694.888888889,1336.56169312169,7.04937601857433
"PCS","Thurgood Marshall Academy PCS","2427 Martin Luther King Jr. Avenue, SE",416,NA,NA,"HS",63625,NA,12321572,NA,NA,1,-76.9937918,38.8623418,"8",NA,NA,395,0,216,50,0.546835443037975,0.126582278481013,0,161.075949367089,29619.1634615385,193.659284872299,14,2002,1,880112.285714286,2115.65453296703,13.832806062307
"PCS","Tree of Life Community PCS","2315 18th Place, NE",1393,NA,NA,"ES/MS",28076,NA,10057948,NA,NA,1,-76.9777082,38.9207757,"5",NA,NA,286,2,185,25,0.646853146853147,0.0874125874125874,0.00699300699300699,98.1678321678322,7220.35032304379,358.240062686992,15,2001,1,670529.866666667,481.356688202919,23.8826708457995
"PCS","Two Rivers PCS","1227 4th Street, NE ",686,NA,NA,"ES/MS",51005,NA,8446894,NA,NA,0,-77.0001838,38.9067354,"6",NA,NA,518,20,126,107,0.243243243243243,0.206563706563707,0.0386100386100386,98.465250965251,12313.2565597668,165.60913635918,8,2005,1,1055861.75,1539.15706997085,20.7011420448976
"PCS","Two Rivers PCS","1234 4th Street, NE",686,NA,NA,"ES/MS",51005,NA,8446894,NA,NA,0,-77.000978,38.90642,"6",NA,NA,518,20,126,107,0.243243243243243,0.206563706563707,0.0386100386100386,98.465250965251,12313.2565597668,165.60913635918,8,2005,1,1055861.75,1539.15706997085,20.7011420448976
"PCS","Washington Math Science Tech PCS","1920 Bladensburg Road, NE",420,NA,NA,"HS",49116,NA,13661934,NA,NA,1,-76.9737654,38.9164261,"5",NA,NA,335,3,222,72,0.662686567164179,0.214925373134328,0.00895522388059702,146.614925373134,32528.4142857143,278.156486684583,17,1999,1,803643.176470588,1913.43613445378,16.3621462755637
"PCS","Washington Yu Ying PCS","220 Taylor Street, NE",610,NA,NA,"ES",41118,NA,7254586,NA,NA,1,-77.0036779,38.941395,"5",NA,NA,528,31,22,30,0.0416666666666667,0.0568181818181818,0.0587121212121212,77.875,11892.7639344262,176.433338197383,7,2009,1,1036369.42857143,1698.9662763466,25.2047625996262
